Keyword,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Closed,Category,Rating,5_Star,4_Star,3_Star,2_Star,1_Star,Total_Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
pubs near london N5,Iznik,"19 Highbury Park, Highbury, London N5 1QJ",19 Highbury Park,Highbury,London,N5 1QJ,HW32+JM London,iznik.co.uk,020 7354 5697,info@iznik.co.uk,51.5540127,-0.0983057,No,Yes,,Turkish restaurant,4.5,102,22,13,3,6,146,,,https://lh5.googleusercontent.com/p/AF1QipMwDggJhkeaXLXApfs1pCoclT6V4iYvBOtyCClS=w408-h271-k-no,,10am–11pm,10am–11pm,10am–11pm,10am–11pm,10am–11pm,10am–11pm,10am–11pm,"https://www.google.com/maps/place/Iznik/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761b7ee724260b:0xbf86122c3d5bef44!8m2!3d51.5540127!4d-0.0983057?hl=en"
pubs near london N5,Homeboy Bar,"108 Essex Rd, Islington, London N1 8LX",108 Essex Rd,Islington,London,N1 8LX,GWQ2+HM London,homeboybar.com,07801 593015,"homeboy@lx-pr.com,Homeboy@lx-pr.Com",51.5389444,-0.098268,No,No,,Cocktail bar,4.5,200,53,25,8,6,292,,,https://lh5.googleusercontent.com/p/AF1QipP6Zsq2488MqMtZwPsRrJNcQX60zdS77cS184DI=w408-h272-k-no,,3–11pm,3–11pm,3–11pm,3–11pm,"12–1am, 3pm–1am",3pm–1am,3–11pm,"https://www.google.com/maps/place/Homeboy+Bar/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761b0a206340e1:0xdccaa235ca612cd2!8m2!3d51.5389444!4d-0.098268?hl=en"
pubs near london N5,The Stag's Head,"55 Orsman Rd, London N1 5RA",,55 Orsman Rd,London,N1 5RA,GWP9+HP London,stagsheadhoxton.com,020 7739 5186,info@stagsheadhoxton.com,51.5363759,-0.0807267,No,Yes,,Live music bar,4.2,104,68,31,7,3,213,,,https://lh5.googleusercontent.com/p/AF1QipOKR9oPmvhuqinCAl-IJLZJXrt3t0B_VpJayBga=w408-h272-k-no,,3–11pm,3–11pm,1–11pm,1–11pm,12pm–1am,12pm–1am,12–11pm,"https://www.google.com/maps/place/The+Stag's+Head/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761c97dde54dbd:0xf4a3df2c5b8f4065!8m2!3d51.5363759!4d-0.0807267?hl=en"
pubs near london N5,Il Guscio,"231 Blackstock Rd, Highbury East, London N5 2LL",231 Blackstock Rd,Highbury East,London,N5 2LL,HW52+CJ London,ilgusciohighbury.co.uk,020 7354 1400,,51.5585627,-0.0983993,No,Yes,,Italian restaurant,4.4,118,38,18,7,2,183,,,https://lh5.googleusercontent.com/p/AF1QipOofs7ktphcbUIatCOgnbgFZB9N_HVBn8YDl2V8=w408-h291-k-no,,Closed,5–10:30pm,5–10:30pm,5–10:30pm,5–10:30pm,12–11pm,12–10:30pm,"https://www.google.com/maps/place/Il+Guscio/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761b81a0fc1ff1:0x8cd67a71063cb058!8m2!3d51.5585627!4d-0.0983993?hl=en"
pubs near london N5,Highbury Library,"66A Drayton Park, London N5 1ND",,66A Drayton Park,London,N5 1ND,HV3W+94 London,highburylibrary.co.uk,020 7288 1849,info@highburylibrary.co.uk,51.553389,-0.104656,No,Yes,,Bar,4.6,113,30,6,2,2,153,,,https://lh5.googleusercontent.com/p/AF1QipP0nd0S9ODuCkQ36BryeTNMscv62TRRsGL340vH=w408-h271-k-no,,Closed,4–11pm,4–11pm,4–11pm,4pm–12am,2pm–12am,4–11pm,"https://www.google.com/maps/place/Highbury+Library/@51.5528264,-0.117145,14z/data=!4m8!1m2!2m1!1spubs+near+london+N5!3m4!1s0x48761b79c38df92d:0x46d4f6e8408d05cf!8m2!3d51.553389!4d-0.104656?hl=en"
pubs near london N5,Pia Sandwich Bar,"1a Highbury Park, Highbury, London N5 1QJ",1a Highbury Park,Highbury,London,N5 1QJ,HW32+9H London,,020 7965 7351,,51.5534565,-0.0985078,No,Yes,Opens at 07:00,Cafe,4.6,21,5,1,0,1,28,,,https://lh5.googleusercontent.com/p/AF1QipP_CJPTfmzH7gzGtVLQxq6UIGAH87XJZTv2uVhy=w408-h306-k-no,,7am–6pm,7am–6pm,7am–6pm,7am–6pm,7am–6pm,8am–4pm,8am–4pm,"https://www.google.com/maps/place/Pia+Sandwich+Bar/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761b7ec210077d:0xf05a464dd2a8789b!8m2!3d51.5534565!4d-0.0985078?hl=en"
pubs near london N5,Highbury Arts Club,"73 Highbury Park, Highbury, London N5 1UA",73 Highbury Park,Highbury,London,N5 1UA,HW42+FP London,highburyartsclub.com,07826 899499,highburyartsclub@gmail.com,51.5561561,-0.0982333,No,Yes,Closed,Restaurant,4.3,49,28,9,3,1,90,,,https://lh5.googleusercontent.com/p/AF1QipM6eVAJqNiHWsh2mLvczcQMtFYcYbtClN9c5Zc5=w408-h306-k-no,,Closed,Closed,Closed,6:30–10:30pm,6:30–10:30pm,"10am–3:30pm, 6:30–10:30pm",10am–3:30pm,"https://www.google.com/maps/place/Highbury+Arts+Club/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761b7f69112de1:0x5cf48c428aebf5e2!8m2!3d51.5561561!4d-0.0982333?hl=en"
pubs near london N5,The Relentless Garage,"Highbury East, London N5 1RD",,Highbury East,London,N5 1RD,"GVWW+PC Highbury East, London",,0844 847 1678,,51.5467564,-0.1039487,No,Yes,,Live music bar,4.5,10,4,2,0,0,16,,,//geo1.ggpht.com/cbk?panoid=6_uYwoflvhsvTT40Y02TPQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=26.106152&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/The+Relentless+Garage/@51.5528264,-0.117145,14z/data=!4m9!1m3!2m2!1spubs+near+london+N5!6e5!3m4!1s0x48761b7acc5bb611:0xb3cf0ac48a50068!8m2!3d51.5467564!4d-0.1039487?hl=en"
pubs near london N6,Shaka Zulu,"Stables Market, Chalk Farm Rd, London NW1 8AB",Stables Market,Chalk Farm Rd,London,NW1 8AB,GVR3+J9 London,shaka-zulu.com,020 3376 9911,info@shaka-zulu.com,51.5415887,-0.1465748,No,Yes,,South African restaurant,3.6,706,463,274,172,284,1899,,,https://lh5.googleusercontent.com/p/AF1QipMpD4NdIBQj_04G2BAq-DK5Ow-zUJ9BCK7O2S2t=w458-h240-k-no,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–2am,12pm–2am,12pm–12am,"https://www.google.com/maps/place/Shaka+Zulu/@51.5415887,-0.1640843,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae3fb787f9b:0xd7b807c675a058ef!8m2!3d51.5415887!4d-0.1465748?hl=en"
pubs near london N6,The Ice Wharf,"28 Jamestown Rd, Camden Town, London NW1 7BY",28 Jamestown Rd,Camden Town,London,NW1 7BY,GVR3+8R London,jdwetherspoon.co.uk,020 7428 3770,,51.5407945,-0.1454212,No,Yes,,Pub,4.1,1502,1179,468,119,159,3427,,,https://lh5.googleusercontent.com/p/AF1QipMrXoS6gelvyElo1qnpw45KrToBWZ8Iow5V0Wg=w408-h306-k-no,,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–12:30am,8am–1:30am,8am–1:30am,8am–11:30pm,"https://www.google.com/maps/place/The+Ice+Wharf/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae14e99d9e7:0x2ef4a590a065fe4e!8m2!3d51.5407945!4d-0.1454212?hl=en"
pubs near london N6,The World's End,"174 Camden High St, Camden Town, London NW1 0NE",174 Camden High St,Camden Town,London,NW1 0NE,GVQ5+M3 London,theworldsend.co.uk,020 7482 1932,"gmtwe@theworldsend.co.uk,customercare@theworldsend.co.uk",51.539128,-0.142267,No,Yes,,Pub,4.4,2995,1371,456,129,138,5089,,,,,11am–12am,11am–12am,11am–12am,11am–12am,11am–1am,11am–1am,12–11pm,"https://www.google.com/maps/place/The+World's+End/@51.539128,-0.1597765,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae0332de28d:0x1f4ca68681262b13!8m2!3d51.539128!4d-0.142267?hl=en"
pubs near london N6,Archer Street Soho,"3-4 Archer St, Soho, London W1D 7AP",3-4 Archer St,Soho,London,W1D 7AP,GV68+HC London,archerstreet.co.uk,020 7734 3342,"sohobookings@archerstreet.co.uk,sw11bookings@archerstreet.co.uk",51.5114904,-0.1339616,No,No,Closed today,Cocktail bar,3.4,167,88,37,26,115,433,,,https://lh5.googleusercontent.com/p/AF1QipNwwHu4xNkX-ln1UxY6oRn89pEWSOfprsQ9WlSp=w408-h272-k-no,,4pm–1am,4pm–1am,4pm–1am,4pm–1am,2pm–1am,2pm–1am,Closed,"https://www.google.com/maps/place/Archer+Street+Soho/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x487604d39105b39b:0x5e552a143576d59d!8m2!3d51.5114904!4d-0.1339616?hl=en"
pubs near london N6,Gabeto,"The Stables Market Camden Market, Chalk Farm Rd, London NW1 8AH",The Stables Market Camden Market,Chalk Farm Rd,London,NW1 8AH,GVR3+R5 London,gabeto.co.uk,020 7424 0692,reservations@www.gabeto.co.uk,51.5420781,-0.147028,No,Yes,,Latin American restaurant,3.8,435,273,158,74,115,1055,,,https://lh5.googleusercontent.com/p/AF1QipO8rRcS_PAG1O_Ap7y6BUmtpSu5kHG88daHEtoQ=w408-h240-k-no-pi-0-ya86.490486-ro-0-fo100,,10:30am–1am,10:30am–1am,10:30am–1am,10:30am–1am,10:30am–2am,10am–2am,10am–1am,"https://www.google.com/maps/place/Gabeto/@51.5420781,-0.1645375,14z/data=!3m1!5s0x48761ae411d3d87d:0xdb78b1e804b69d0!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae41244f149:0xa1097e0cae94fd3e!8m2!3d51.5420781!4d-0.147028?hl=en"
pubs near london N6,SiNK PONG,"2 Paul St, Shoreditch, London EC2A 4JH",2 Paul St,Shoreditch,London,EC2A 4JH,GWC8+V6 London,sinkpong.com,020 3837 4680,"info@sinkpong.com,info@sinkpong.pub,abc@xyz.com",51.522194,-0.084432,No,Yes,Closed today,Bar PMU,3.8,336,174,91,58,108,767,,,https://lh5.googleusercontent.com/p/AF1QipPurEVAzP2Cx_eO97xngpPzRVVxLypbmfEnvwOj=w408-h271-k-no,,Closed,11am–12am,11am–12am,11am–12am,11am–2am,11am–2am,Closed,"https://www.google.com/maps/place/SiNK+PONG/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761cae51936173:0x6ecb12b1123094b8!8m2!3d51.522194!4d-0.084432?hl=en"
pubs near london N6,The Blues Kitchen,"111-113 Camden High St, London NW1 7JN",,111-113 Camden High St,London,NW1 7JN,GVP5+RG London,theblueskitchen.com,020 7387 5277,,51.5370803,-0.1412355,No,No,,Blues club,4.4,2204,1093,331,99,91,3818,,,,,12pm–12am,12pm–12am,12pm–1am,12pm–1am,12pm–2am,10am–3am,10am–1am,"https://www.google.com/maps/place/The+Blues+Kitchen/@51.5370803,-0.158745,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae01dc2495d:0x242b186e4dbd7961!8m2!3d51.5370803!4d-0.1412355?hl=en"
pubs near london N6,The Camden Assembly Pub,"49 Chalk Farm Rd, Chalk Farm, London NW1 8AN",49 Chalk Farm Rd,Chalk Farm,London,NW1 8AN,GVV2+78 London,camdenassembly.com,020 7424 0800,,51.5431306,-0.14925,No,Yes,,Live music bar,4.2,694,435,149,45,56,1379,,,https://lh5.googleusercontent.com/p/AF1QipP4dmxFcphSCFMd08eH6iO_wAvQBHt9bhw3Oa8W=w408-h306-k-no,,5pm–1am,5pm–1am,5pm–1am,5pm–2am,5pm–3am,12pm–3am,12pm–12am,"https://www.google.com/maps/place/The+Camden+Assembly+Pub/@51.5431306,-0.1667595,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae44fec0529:0x1542b4cc2b12ca6b!8m2!3d51.5431306!4d-0.14925?hl=en"
pubs near london N6,Bird,"21-22 Chalk Farm Rd, Camden Town, London NW1 8BF",21-22 Chalk Farm Rd,Camden Town,London,NW1 8BF,GVR3+W8 London,birdrestaurants.com,020 3195 4245,"islington@birdrestaurants.com,camden@birdrestaurants.com,stratford@birdrestaurants.com,canarywharf@birdrestaurants.com,brixton@birdrestaurants.com,recruitment@birdrestaurants.com,info@birdrestaurants.com,press@birdrestaurants.com",51.5423718,-0.1466651,No,No,,Chicken restaurant,3.9,324,207,105,59,54,749,,,https://lh5.googleusercontent.com/p/AF1QipN_eAtBDd0uI9jMHRdiFXlQ4YaiWtM2bd2Xbz-b=w408-h271-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,"https://www.google.com/maps/place/Bird/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae3f5a240fd:0x78b99a69d59cd72!8m2!3d51.5423718!4d-0.1466651?hl=en"
pubs near london N6,Joe's,"78-79 Chalk Farm Rd, Chalk Farm, London NW1 8AR",78-79 Chalk Farm Rd,Chalk Farm,London,NW1 8AR,GRVX+C9 London,joescamden.co.uk,020 7018 2168,,51.5435871,-0.1515048,No,Yes,,Live music bar,3.9,176,114,69,11,40,410,,,https://lh5.googleusercontent.com/p/AF1QipMKPQIVGg4M7dLv0tzeRxlOcXi7XQAugpsFypPF=w408-h420-k-no,,5pm–3am,5pm–3am,5pm–3am,5pm–3am,5pm–3am,5pm–3am,5pm–3am,"https://www.google.com/maps/place/Joe's/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae59f73762f:0x7d0c4a7dc09cb381!8m2!3d51.5435871!4d-0.1515048?hl=en"
pubs near london N6,The T.E Dingwall Building,"East Yard, 11 Camden Lock Pl, Camden Town, London NW1 8AL","East Yard,  11 Camden Lock Pl",Camden Town,London,NW1 8AL,GVR3+FM London,dingwalls.com,020 7428 5929,"info@thisisdingwalls.com,info@dingwalls.com",51.541237,-0.14576,No,Yes,,Pub,3.4,62,30,18,7,39,156,,,https://lh5.googleusercontent.com/p/AF1QipNPyxz98SFUxRR7ddItfY9_fZxqylwWXDWwUwIE=w408-h271-k-no,,10am–11pm,10am–11pm,10am–11pm,10am–11pm,10am–2:30am,10am–2:30am,10am–11pm,"https://www.google.com/maps/place/The+T.E+Dingwall+Building/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae3fc9917d1:0x3b41af378c7a897e!8m2!3d51.541237!4d-0.14576?hl=en"
pubs near london N6,Dingwalls,"Middle Yard, Camden Town, London NW1 8AB",Middle Yard,Camden Town,London,NW1 8AB,GVR3+CJ London,thisisdingwalls.com,020 7428 8991,,51.541095,-0.1459897,No,Yes,,Live music venue,4,244,165,64,27,36,536,,,,,,,,,,,,"https://www.google.com/maps/place/Dingwalls/@51.541095,-0.1634992,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae3e337d0a1:0x75fc7b4542fd57fd!8m2!3d51.541095!4d-0.1459897?hl=en"
pubs near london N6,Bull & Gate,"389 Kentish Town Rd, Kentish Town, London NW5 2TJ",389 Kentish Town Rd,Kentish Town,London,NW5 2TJ,HV25+P9 London,bullandgatenw5.co.uk,020 3437 0905,"bullandgate@youngs.co.uk ,bullandgate@youngs.co.uk,BullandGate@youngs.co.uk,enquiries@youngs.co.uk",51.551796,-0.141592,No,Yes,,Pub,4.2,408,281,83,31,35,838,,,,,11am–11pm,11am–11pm,11am–11pm,11am–12am,11am–12am,10am–12am,12–10:30pm,"https://www.google.com/maps/place/Bull+%26+Gate/@51.551796,-0.1591015,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761afd8aae9189:0xa3f0696cb1a04828!8m2!3d51.551796!4d-0.141592?hl=en"
pubs near london N6,Steam Passage,"44/45 Upper St, The Angel, London N1 0PN",44/45 Upper St,The Angel,London,N1 0PN,GVPW+23 London,greatukpubs.co.uk,020 7226 5882,lambandlion.bath@stonegatepubs.com,51.5350402,-0.1047605,No,Yes,,Bar,3.8,202,188,125,34,34,583,,,,,11am–12am,11am–12am,11am–12am,11am–12am,11am–2am,11am–2am,11am–11pm,"https://www.google.com/maps/place/Steam+Passage/@51.5350402,-0.12227,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761b5d485c4b41:0xae1bdf6b65fa9579!8m2!3d51.5350402!4d-0.1047605?hl=en"
pubs near london N6,Tourian Lounge,"90 Highgate Hill, Highgate, London N19 5NQ",90 Highgate Hill,Highgate,London,N19 5NQ,HV95+J9 London,tourianlounge.com,020 3976 1111,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,51.5690424,-0.141597,No,Yes,,,3.8,81,20,7,9,28,145,"Free Wi-Fi, Bar",,//lh4.googleusercontent.com/proxy/XPcrqTkl5dkJ2_Pgq1FuAe4fendQoEKrKDmfvvqDeHibg0i1oFoyo4BPWWUVvP5Gv9MxTY_6vvp8zVG2vL-PY8l2mwd-LExX85-3xhX2ngIe8D_VwUgvvktm01luJ6FZV66JJ-OuoUs__wGmltA5EK6j4UDVdJM=w408-h520-k-no,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,"https://www.google.com/maps/place/Tourian+Lounge/@51.5727549,-0.1616071,14z/data=!4m12!1m3!2m2!1spubs+near+london+N6!6e5!3m7!1s0x48761bbdff3fd51f:0xcb53e12b868cfeb1!5m2!4m1!1i2!8m2!3d51.5690424!4d-0.141597?hl=en"
pubs near london N6,The Monarch Bar & Venue | Camden,"40-42 Chalk Farm Rd, Chalk Farm, London NW1 8BG",40-42 Chalk Farm Rd,Chalk Farm,London,NW1 8BG,GVV2+5J London,monarchbar.com,020 7482 2054,info@monarchbar.com,51.5429102,-0.1484543,No,Yes,,Pub,4.3,570,319,145,30,27,1091,,,https://lh5.googleusercontent.com/p/AF1QipMI0tJZ5Q1fyPHFebNFqAwqW9y1t1ZmaNvbkEsw=w408-h272-k-no,,12pm–12:30am,12pm–12:30am,12pm–12:30am,12pm–12:30am,12pm–2:30am,12pm–2:30am,12pm–12:30am,"https://www.google.com/maps/place/The+Monarch+Bar+%26+Venue+%7C+Camden/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761c81329fbbdf:0xa670d94bf6f44029!8m2!3d51.5429102!4d-0.1484543?hl=en"
pubs near london N6,West Five Bar,"Popes Ln, S Ealing Rd, London W5 4NT",Popes Ln,S Ealing Rd,London,W5 4NT,"FMXW+FM Ealing, London",west5ealing.co.uk,020 8579 3266,w5bar@outlook.com,51.498714,-0.303329,No,Yes,Closed today,Bar,4,103,43,19,7,26,198,,,,,Closed,Closed,Closed,Closed,8pm–3am,8pm–3am,Closed,"https://www.google.com/maps/place/West+Five+Bar/@51.498714,-0.3733668,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48760dec8050130f:0xbbb28d00cd93de48!8m2!3d51.498714!4d-0.303329?hl=en"
pubs near london N6,Premier Inn London Archway hotel,"Hamlyn House, MacDonald Rd, Archway, London N19 5DD","Hamlyn House,  MacDonald Rd",Archway,London,N19 5DD,HV87+6M London,premierinn.com,0333 003 7819,,51.5656188,-0.1358007,No,Yes,,,4.3,482,324,71,20,26,923,"Free Wi-Fi, Free parking, Air-conditioned",,,,,,,,,,,"https://www.google.com/maps/place/Premier+Inn+London+Archway+hotel/@51.5727549,-0.1616071,14z/data=!4m12!1m3!2m2!1spubs+near+london+N6!6e5!3m7!1s0x48761badd65b8465:0xaa086c6562dc72e2!5m2!4m1!1i2!8m2!3d51.5656188!4d-0.1358007?hl=en"
pubs near london N6,The Engineer,"65 Gloucester Ave, Primrose Hill, London NW1 8JD",65 Gloucester Ave,Primrose Hill,London,NW1 8JD,GRRX+2P London,theengineerprimrosehill.co.uk,020 7483 1890,,51.5400519,-0.150733,No,Yes,,Pub,4.2,281,246,55,18,26,626,,,,,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,10am–11pm,12–10:30pm,"https://www.google.com/maps/place/The+Engineer/@51.5400519,-0.1682425,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae66bea544d:0xf658662fdf0e43c8!8m2!3d51.5400519!4d-0.150733?hl=en"
pubs near london N6,The Vine,"86 Highgate Rd, Kentish Town, London NW5 1PB",86 Highgate Rd,Kentish Town,London,NW5 1PB,HV34+W7 London,thevinenw5.co.uk,020 7209 0038,,51.5547838,-0.1443519,No,Yes,,Gastropub,4.1,263,181,70,23,26,563,,,https://lh5.googleusercontent.com/p/AF1QipOrm1aRGTitlAnheLvMhmnMAOJOp4DtWNRaX_Q4=w408-h306-k-no,,12–11pm,12–11pm,12–11pm,12–11pm,12pm–12am,11am–12am,11am–11pm,"https://www.google.com/maps/place/The+Vine/@51.5547838,-0.1618614,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761aff0e2672c3:0xc2168ed7bc25a3f3!8m2!3d51.5547838!4d-0.1443519?hl=en"
pubs near london N6,The Underworld,"174 Camden High St, Camden Town, London NW1 0NE",174 Camden High St,Camden Town,London,NW1 0NE,GVQ5+M5 London,theunderworldcamden.co.uk,020 7267 3939,,51.5391728,-0.1420906,No,Yes,,Nightclub,4.2,259,134,42,23,25,483,,,,,,,,,,,,"https://www.google.com/maps/place/The+Underworld/@51.5391728,-0.1596001,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae0332de28d:0xd34cb3238ba8b732!8m2!3d51.5391728!4d-0.1420906?hl=en"
pubs near london N6,The Washington,"50 England's Ln, Belsize Park, London NW3 4UE",50 England's Ln,Belsize Park,London,NW3 4UE,GRWP+7V London,thewashingtonhampstead.co.uk,020 7722 8842,,51.5456875,-0.1628322,No,Yes,,Pub,4.2,282,179,62,18,24,565,,,,,12–11pm,12–11pm,12–11pm,12–11pm,12pm–12am,11am–12am,12–10:30pm,"https://www.google.com/maps/place/The+Washington/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761aed6ed2dc23:0x39c19c40ccc6269d!8m2!3d51.5456875!4d-0.1628322?hl=en"
pubs near london N6,The Hawley Arms,"2 Castlehaven Rd, Camden Town, London NW1 8QU",2 Castlehaven Rd,Camden Town,London,NW1 8QU,GVR3+QV London,thehawleyarms.co.uk,020 7428 5979,,51.541978,-0.145267,No,Yes,,Pub,4.5,1219,589,146,27,24,2005,,,,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–1am,12pm–1am,12pm–12am,"https://www.google.com/maps/place/The+Hawley+Arms/@51.541978,-0.1627765,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae3c2c2bf77:0x7b402540803622d6!8m2!3d51.541978!4d-0.145267?hl=en"
pubs near london N6,The New Cross House,"316 New Cross Rd, New Cross, London SE14 6AF",316 New Cross Rd,New Cross,London,SE14 6AF,FXG7+67 London,thenewcrosshouse.com,020 8691 8875,,51.475538,-0.036838,No,Yes,,Bar,4.2,237,185,65,15,19,521,,,https://lh5.googleusercontent.com/p/AF1QipPrXHsL2g4WYicVkef2AwqEYmSs_jcQR-jO50Xy=w408-h271-k-no,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–1am,12pm–1am,12pm–12am,"https://www.google.com/maps/place/The+New+Cross+House/@51.475538,-0.1068758,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x487602f84d9cad2b:0x51bce5b91800baa!8m2!3d51.475538!4d-0.036838?hl=en"
pubs near london N6,Hook,"63-65 Parkway, Camden Town, London NW1 7PP",63-65 Parkway,Camden Town,London,NW1 7PP,GVQ3+2X London,hookrestaurants.com,020 7482 0475,,51.5375444,-0.14505,No,Yes,,Fish & chips shop,4.4,441,160,64,25,19,709,,,,,"12–3pm, 5:30–9pm","12–3pm, 5:30–9pm","12–3pm, 5:30–9pm","12–3pm, 5:30–10pm","12–3pm, 5:30–10:30pm",12–10:30pm,12–9pm,"https://www.google.com/maps/place/Hook/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae0954511cd:0x42b0d4189757de8b!8m2!3d51.5375444!4d-0.14505?hl=en"
pubs near london N6,Quinns,"65 Kentish Town Rd, London NW1 8NY",,65 Kentish Town Rd,London,NW1 8NY,"GVV5+46 Camden Town, London",,020 7267 8240,,51.542865,-0.1419805,No,No,,Irish pub,4.2,168,62,32,11,19,292,,,https://lh5.googleusercontent.com/p/AF1QipMvjiB07WU4ABIOC-UAkMF0dAPEqZyCbnZ5QcL5=w408-h272-k-no,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–2am,12pm–2am,12pm–12am,"https://www.google.com/maps/place/Quinns/@51.542865,-0.15949,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae26e751b79:0x3fdc6c555edfb46a!8m2!3d51.542865!4d-0.1419805?hl=en"
pubs near london N6,The Stag,"67 Fleet Rd, Hampstead, London NW3 2QU",67 Fleet Rd,Hampstead,London,NW3 2QU,HR3Q+89 London,thestagnw3.com,020 7722 2646,thestag@londonpubs.com,51.5533646,-0.1615149,No,Yes,,Pub,4.4,530,292,74,19,19,934,,,,,12–11pm,12–11pm,12–11pm,12–11pm,12pm–12am,12pm–12am,12–10:30pm,"https://www.google.com/maps/place/The+Stag/@51.5533646,-0.1790244,14z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761af458dab381:0x5a9d8cacd492b088!8m2!3d51.5533646!4d-0.1615149?hl=en"
pubs near london N6,The Good Mixer,"30 Inverness St, Camden Town, London NW1 7HJ",30 Inverness St,Camden Town,London,NW1 7HJ,GVQ4+Q4 London,thegoodmixer.co.uk,020 3076 0002,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,51.5394522,-0.1446587,No,Yes,,Pub,4.2,255,161,65,16,18,515,,,,,12pm–1am,12pm–1am,12pm–1am,12pm–1am,12pm–2am,12pm–2am,12pm–12:30am,"https://www.google.com/maps/place/The+Good+Mixer/@51.5727354,-0.2141375,12z/data=!4m9!1m3!2m2!1spubs+near+london+N6!6e5!3m4!1s0x48761ae10e548a03:0xf0f9c1d6ae21b1f4!8m2!3d51.5394522!4d-0.1446587?hl=en"
