unique_key,gmap_category,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Category,Rating,Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
Park Street Ancestors1299.6273386463,parc,Park Street Ancestors,"Strada Strămoșilor 59, Iași 707305, Romania",Strada Strămoșilor 59,Iași 707305,Romania,a,"5H83+7R Iași, Romania",,,,47.1656576,27.554526,No,No,Park and Garden,3.4,-14,,5 Photos,https://lh5.googleusercontent.com/p/AF1QipOSMoi5PU4tx4sxUHQnAINJc56z5E9qgRSI578=w408-h726-k-no,Parc Strada Stramosilor,,,,,,,,"https://www.google.com/maps/place/Park+Street+Ancestors/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb422660be2f:0xa318ec03a0ac99ce!8m2!3d47.1656576!4d27.554526?hl=en"
Piața Evreilor Martiri Ai Pogromului Din Iunie 19411300.72473422712,parc,Piața Evreilor Martiri Ai Pogromului Din Iunie 1941,"Iași, Romania",,Iași,Romania,a,"5H9G+9F Iași, Romania",,,,47.1684348,27.5761691,No,No,State park,4.8,-6,,31 Photos,https://lh5.googleusercontent.com/p/AF1QipNyslXa2qAbRmyR33u4qp2doUtgjFNgPjCX13WS=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/Pia%C8%9Ba+Evreilor+Martiri+Ai+Pogromului+Din+Iunie+1941/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb64c4e5e745:0x4209a0f7c783eea!8m2!3d47.1684348!4d27.5761691?hl=en"
Park Street Sucidava1299.55341284932,parc,Park Street Sucidava,"Strada Buridava 10, Iași 700432, Romania",Strada Buridava 10,Iași 700432,Romania,a,"5H92+3P Iași, Romania",,,,47.1677246,27.5517512,No,No,Park and Garden,2.9,-9,,6 Photos,https://lh5.googleusercontent.com/p/AF1QipMOSfkNsZruarM-JkH8DXduofcf1qqTEZHaa25r=w408-h544-k-no,,,,,,,,,"https://www.google.com/maps/place/Park+Street+Sucidava/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb438c17d01b:0xf3d963f413b60d91!8m2!3d47.1677246!4d27.5517512?hl=en"
Park Street Bistrita1300.01672233081,parc,Park Street Bistrita,"Strada Bistriţa 11, Iași 707305, Romania",Strada Bistriţa 11,Iași 707305,Romania,a,"5H77+PC Iași, Romania",,,,47.1642614,27.5635976,No,No,Park and Garden,2.7,-3,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Park+Street+Bistrita/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb6948722e85:0x1ab3aed4cd628aad!8m2!3d47.1642614!4d27.5635976?hl=en"
Park Street Sarmisegetuza1299.74061617413,parc,Park Street Sarmisegetuza,"Strada Sarmisegetuza 9, Iași 700259, Romania",Strada Sarmisegetuza 9,Iași 700259,Romania,a,"5H65+JP Iași, Romania",,,,47.1616022,27.5592973,No,No,Park and Garden,4.2,-36,,7 Photos,https://lh5.googleusercontent.com/p/AF1QipOZMiYX0arMOkNoRg4R3tvlEanxv0D7wfQdBOsW=w408-h544-k-no,,,,,,,,,"https://www.google.com/maps/place/Park+Street+Sarmisegetuza/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb6ba095a35f:0x16e519c73741da40!8m2!3d47.1616022!4d27.5592973?hl=en"
Oancea Esplanade1302.13898872523,parc,Oancea Esplanade,"Iași, Romania",,Iași,Romania,a,"5J56+6V Iași, Romania",,,,47.1580324,27.6122417,No,No,City park,4.2,-29,,17 Photos,https://lh5.googleusercontent.com/p/AF1QipN8eeOWPHIeMdIB3xQFj4rdl5bXKxDUVKg8-YZZ=w408-h306-k-no,Esplanada Oancea,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Oancea+Esplanade/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafbed4a1fa221:0x2285b611700f77e1!8m2!3d47.1580324!4d27.6122417?hl=en"
Park Avenue Alexandru1299.98553887325,parc,Park Avenue Alexandru,"Bulevardul Alexandru cel Bun 58, Iași 707305, Romania",Bulevardul Alexandru cel Bun 58,Iași 707305,Romania,a,"5H77+W2 Iași, Romania",,,,47.1648335,27.5626021,No,No,Park and Garden,4.3,-65,,31 Photos,https://lh5.googleusercontent.com/p/AF1QipP1RvShcAh6Py61bbydh9Hx-urBN5yBmUzSTEzE=w408-h306-k-no,Parc B-dul Alexandru,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Park+Avenue+Alexandru/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb69147020b3:0xd6ea24aa01dd7f69!8m2!3d47.1648335!4d27.5626021?hl=en"
Guliver1300.78245983423,parc,Guliver,"Unnamed Road, Iași 700259, Romania",Unnamed Road,Iași 700259,Romania,a,"5H7H+QV Iași, Romania",,,,47.1644159,27.5797428,No,No,State park,,,,,//geo3.ggpht.com/cbk?panoid=WGHa9b6ZI-5MzaQTHv-YoA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=238.25536&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Guliver/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafbf52fe61463:0x1d964cd5df9a0cd!8m2!3d47.1644159!4d27.5797428?hl=en"
Children Park Square Voievozilor1300.03137815908,parc,Children Park Square Voievozilor,"Strada Roman Vodă nr. 7, Iași 700574, Romania",Strada Roman Vodă nr. 7,Iași 700574,Romania,a,"5H68+H6 Iași, Romania",,,,47.1613954,27.5655834,No,No,Park and Garden,3.3,-8,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipPGBDzMoXlusftQycMjFI8us4fb2L5gJnl547o=w408-h725-k-no,Parc de joaca pentru copii,,,,,,,,"https://www.google.com/maps/place/Children+Park+Square+Voievozilor/@47.1527917,27.5748252,14z/data=!4m9!1m3!2m2!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb6c34523ab3:0x69ca2fccaf4674c2!8m2!3d47.1613954!4d27.5655834?hl=en"
Children Park1299.87510136393,parc,Children Park,"Strada Mușatini 41, Iași 700590, Romania",Strada Mușatini 41,Iași 700590,Romania,a,"5H67+45 Iași, Romania",,,,47.1603454,27.5628834,No,No,Park and Garden,3.7,-9,,6 Photos,https://lh5.googleusercontent.com/p/AF1QipO6H-mru3QGETCTypOCRv7FaaDtPq5k_yyh-dPo=w408-h544-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Children+Park/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb6cf48ce501:0x634c5388bf0d1b81!8m2!3d47.1603454!4d27.5628834?hl=en"
Exhibition Parc1300.48741463914,parc,Exhibition Parc,"Aleea Grigore Ghica Vodă, Iași, Romania",Aleea Grigore Ghica Vodă,Iași,Romania,a,"5HP6+G7 Iași, Romania",icc.ro,,,47.1863633,27.5606621,No,No,Park and Garden,4.6,"-2,851",,4116+ Photos,https://lh5.googleusercontent.com/p/AF1QipOe8rPLeMrwYoxRN9KiuARqkSrzKw8c9buGszw=w408-h306-k-no,Parcul Expoziției,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Exhibition+Parc/@47.1863633,27.5431526,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafcaf6bc3dd07:0x6d1c0ab7197879e!8m2!3d47.1863633!4d27.5606621?hl=en"
Parc1299.15136369004,parc,Parc,"Șoseaua Nicolina 116, Iași, Romania",Șoseaua Nicolina 116,Iași,Romania,a,"4HG8+PR Iași, Romania",,,,47.1268481,27.5671176,No,No,Park and Garden,3.9,-158,,26 Photos,https://lh5.googleusercontent.com/p/AF1QipMHgQZ1LNyXFavBd9IvC8RkdenxWfpMDq43bFlU=w408-h544-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parc/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafa5022a19d3b:0x9a5a2a9d1927b700!8m2!3d47.1268481!4d27.5671176?hl=en"
Parc de joaca pentru copii1299.82013588704,parc,Parc de joaca pentru copii,"Aleea Tudor Neculai nr. 33, Iași, Romania",Aleea Tudor Neculai nr. 33,Iași,Romania,a,"4HQF+3X Iași, Romania",,,,47.1376354,27.5749966,No,No,Park and Garden,3.8,-31,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,"https://www.google.com/maps/place/Parc+de+joaca+pentru+copii/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafbac4a6fcf07:0x7f829ff37de9d4fa!8m2!3d47.1376354!4d27.5749966?hl=en"
Octav Băncilă park1300.12427660283,parc,Octav Băncilă park,"Iași, Romania",,Iași,Romania,a,"5HC6+JJ Iași, Romania",,,,47.1715511,27.5616181,No,No,Park and Garden,3.6,-22,,10 Photos,https://lh5.googleusercontent.com/p/AF1QipNc5vfwfSxSZh3qW7cC8tvIlRERP79BviW19eqW=w408-h306-k-no,Parc Octav Băncilă,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Octav+B%C4%83ncil%C4%83+park/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb5d9f937475:0x74c32162309a622!8m2!3d47.1715511!4d27.5616181?hl=en"
Park Avenue Musat1300.12604759871,parc,Park Avenue Musat,"Aleea Mușatini 5, Iași 700259, Romania",Aleea Mușatini 5,Iași 700259,Romania,a,"5H59+WC Iași, Romania",,,,47.1597953,27.5685261,No,No,Park and Garden,3.8,-19,,3 Photos,https://lh5.googleusercontent.com/p/AF1QipNSP0iPZNxZ_QMYpHTdJPQcZS6L5l5CL3Krcdv3=w408-h725-k-no,Parc Aleea Musatini,,,,,,,,"https://www.google.com/maps/place/Park+Avenue+Musat/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb7277ffc475:0xc934d8eafb6c4e66!8m2!3d47.1597953!4d27.5685261?hl=en"
Park Square Voievozilor1299.9356540944,parc,Park Square Voievozilor,"Piața Voievozilor, Iași, Romania",Piața Voievozilor,Iași,Romania,a,"5H67+Q7 Iași, Romania",,,,47.1619542,27.5632271,No,No,Park and Garden,4.3,-295,,320+ Photos,https://lh5.googleusercontent.com/p/AF1QipNUCaP2tbqHbORFnFUtRWW45zAGd59fCt8f_LHA=w408-h544-k-no,Parc Piata Voievozilor,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Park+Square+Voievozilor/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb6c0d7b2257:0xa0c81c3f53dcb7e4!8m2!3d47.1619542!4d27.5632271?hl=en"
Parcul American1301.33518264489,parc,Parcul American,"Esplanada Costache Negri, Iași 700259, Romania",Esplanada Costache Negri,Iași 700259,Romania,a,"5H7R+FQ Iași, Romania",,,,47.1637056,27.5918774,No,No,Park and Garden,,,,,//geo2.ggpht.com/cbk?panoid=aGslmdykRBjHGTi1mjuFsw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=17.21006&pitch=0&thumbfov=100,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parcul+American/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb08137ef9d5:0xaeff422d86ff401!8m2!3d47.1637056!4d27.5918774?hl=en"
Parc Junimea1300.75320654097,parc,Parc Junimea,"Strada Costache Negruzzi nr. 4, Iași 700259, Romania",Strada Costache Negruzzi nr. 4,Iași 700259,Romania,a,"5H7H+QJ Iași, Romania",,,,47.1644579,27.579098,No,No,Park and Garden,4,-8,,15 Photos,https://lh5.googleusercontent.com/p/AF1QipPiu8MpDqyYaLfVVvtN_a5cOix0CGPDYmYAIp2I=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/Parc+Junimea/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb7a76f9e5ef:0xa7923b8d0499d191!8m2!3d47.1644579!4d27.579098?hl=en"
Parc Elena Doamna1301.38012296611,parc,Parc Elena Doamna,"Iași 700259, Romania",,Iași 700259,Romania,a,"5H6V+9Q Iași, Romania",,,,47.1609353,27.5944511,No,No,Park and Garden,3,-1,,27 Photos,https://lh5.googleusercontent.com/p/AF1QipPi89uux7R0VZ4n5rePlzODw2VBCA2NeVEAEHwr=w418-h240-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parc+Elena+Doamna/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb9e65e0f06b:0xcaada2780170ef89!8m2!3d47.1609353!4d27.5944511?hl=en"
Parcul Teatrului National din Iasi1300.92993674147,parc,Parcul Teatrului National din Iasi,"Strada Ion C. Brătianu 34, Iași 700259, Romania",Strada Ion C. Brătianu 34,Iași 700259,Romania,a,"5H7M+2H Iași, Romania",,,,47.1626046,27.583929,No,No,Park and Garden,4.6,-17,,41 Photos,https://lh5.googleusercontent.com/p/AF1QipMzIi01iYCzyIZuP76ljnn4uzNC3q-3_yeMfrPJ=w426-h240-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parcul+Teatrului+National+din+Iasi/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb77796aae41:0x73dd7ab71967c997!8m2!3d47.1626046!4d27.583929?hl=en"
Parc De Joaca Pentru Copii1300.11313937431,parc,Parc De Joaca Pentru Copii,"Strada Egalităţii nr. 11, Iași 700695, Romania",Strada Egalităţii nr. 11,Iași 700695,Romania,a,"4HVG+JX Iași, Romania",,,,47.1440348,27.5774686,No,No,Park and Garden,3.9,-27,,6 Photos,https://lh5.googleusercontent.com/p/AF1QipMx7tQaj3yl_3yw-ora_NA0qGrDL_b2a5cikyH9=w408-h725-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parc+De+Joaca+Pentru+Copii/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafba606df3a7b:0x298b64ccc3cd512d!8m2!3d47.1440348!4d27.5774686?hl=en"
Park Church St. Nektarios1300.21117223699,parc,Park Church St. Nektarios,"Alexandru cel Bun, Romania",,Alexandru cel Bun,Romania,a,"5H69+9V Iași, Romania",,,,47.1609197,27.5696738,No,No,Park and Garden,4.4,-187,,51+ Photos,https://lh5.googleusercontent.com/p/AF1QipMHP5iy6_48t9PdWaFYGoKfuGNRDfSgwhSuXxUM=w408-h544-k-no,Parc biserica Sf. Nectarie,,,,,,,,"https://www.google.com/maps/place/Park+Church+St.+Nektarios/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb6df8771e33:0x75a7e244c2798c76!8m2!3d47.1609197!4d27.5696738?hl=en"
Park Street Cerna1300.02695433077,parc,Park Street Cerna,"Strada Cerna 16, Iași, Romania",Strada Cerna 16,Iași,Romania,a,"5H49+4J Iași, Romania",,,,47.1552938,27.5690564,No,No,Park and Garden,3.8,-56,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipNwVBluhPsjpe_g9db4woUetApjv2ATrUSGlijc=w426-h240-k-no,Parc de joaca pentru copii,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Park+Street+Cerna/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb0cdcbf6f11:0x4ab777e4f56e4d3b!8m2!3d47.1552938!4d27.5690564?hl=en"
Copou Park1300.64452826069,parc,Copou Park,"Bulevardul Carol I nr. 31, Iași 700507, Romania",Bulevardul Carol I nr. 31,Iași 700507,Romania,a,"5HH9+M7 Iași, Romania",turism-iasi.ro,+40 751 675 107,,47.1791624,27.5681988,No,No,Park and Garden,4.6,"-4,359",,9594+ Photos,https://lh5.googleusercontent.com/p/AF1QipOQgbN-zFqaN4W7nCXA3KqGPIh6VADdMKMtcpOw=w408-h273-k-no,Parcul Copou,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Copou+Park/@47.1791624,27.5506893,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafca07d5da503:0xb94434335f4ed3ec!8m2!3d47.1791624!4d27.5681988?hl=en"
Parc de joaca pentru copii1300.18717359296,parc,Parc de joaca pentru copii,"Strada Petre Ţuţea nr. 12, Iași, Romania",Strada Petre Ţuţea nr. 12,Iași,Romania,a,"4HVH+PH Iași, Romania",,,,47.1442811,27.5788949,No,No,Park and Garden,4.4,-17,,7 Photos,https://lh5.googleusercontent.com/p/AF1QipNaCaBlnXtIVfoHY_I8yXrAsT8Ge7iR5LlkyULT=w408-h725-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parc+de+joaca+pentru+copii/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafba5e6712721:0xe424f9336262785b!8m2!3d47.1442811!4d27.5788949?hl=en"
Parc De Joaca Pentru Copii1300.32611760446,parc,Parc De Joaca Pentru Copii,"Strada Petre Ţuţea nr. 1, Iași, Romania",Strada Petre Ţuţea nr. 1,Iași,Romania,a,"4HWJ+2G Iași, Romania",,,,47.1451055,27.5813598,No,No,Park and Garden,4.1,-254,,121+ Photos,https://lh5.googleusercontent.com/p/AF1QipPy7Yak1pzLOZYOeLvVHFwhAyIagrkMbY9ioi3M=w426-h240-k-no,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Parc+De+Joaca+Pentru+Copii/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafba5b4f7a747:0xea0a253c0a3e39c8!8m2!3d47.1451055!4d27.5813598?hl=en"
Parc1300.888882156,parc,Parc,"Bulevardul Țuțora 1, Iași 700161, Romania",Bulevardul Țuțora 1,Iași 700161,Romania,a,"5H2Q+FW Iași, Romania",,,,47.1511337,27.5897689,No,No,State park,,,,,//geo3.ggpht.com/cbk?panoid=bzMhsRpo_GYiy4F7fnH6fg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=22.78234&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Parc/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafbe4907783d5:0x27a97b790b458156!8m2!3d47.1511337!4d27.5897689?hl=en"
Parc1300.73543051174,parc,Parc,"Iași, Romania",,Iași,Romania,a,"5H2P+FJ Iași, Romania",,,,47.1511259,27.586519,No,No,State park,4,-1,,,https://lh5.googleusercontent.com/p/AF1QipPMSZSKthNZk8NEfe55O43dVY-rLXCC3G9cQHXs=w408-h240-k-no-pi-20-ya120.00001-ro-0-fo100,,,,,,,,,"https://www.google.com/maps/place/Parc/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb9cc82f411b:0xca82d8417939adb6!8m2!3d47.1511259!4d27.586519?hl=en"
Palas Public Garden1300.91497223318,parc,Palas Public Garden,"Strada Palat nr. 3, Iași 700259, Romania",Strada Palat nr. 3,Iași 700259,Romania,a,"5H4P+MR Iași, Romania",palasmall.ro,+40 232 209 920,,47.1566525,27.5870933,No,No,Garden,4.8,"-3,251",,10845+ Photos,https://lh5.googleusercontent.com/p/AF1QipMNMauAS_TnMOOr7cDYBV2w7UR4i32dZMxBvo-8=w408-h272-k-no,Grădină Publică Palas,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Palas+Public+Garden/@47.1527917,27.5748252,14z/data=!4m8!1m2!2m1!1sparc+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!3m4!1s0x40cafb9e838d0e41:0x1e8e71cbb156ed21!8m2!3d47.1566525!4d27.5870933?hl=en"
Club 131305.48230459401,club,Club 13,"Tomesti, Strada Principala / Rond 29, Iași 707515, Romania","Tomesti,  Strada Principala / Rond 29",Iași 707515,Romania,a,"4MJX+8J Tomești, Romania",,+40 752 436 656,,47.130853,27.699102,No,Yes,Nightclub,5,-1,,10 Photos,https://lh5.googleusercontent.com/p/AF1QipPoUQsIYpdzPJ68mBkm4Tace_B5Vllw2RIkCBuI=w493-h240-k-no,,,,,,,,,"https://www.google.com/maps/place/Club+13/@47.1526246,27.5748252,14z/data=!4m9!1m3!2m2!1sclub+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40caf8d9987d8b99:0x756c8fa20416f8ac!8m2!3d47.130853!4d27.699102?hl=en"
Stadion Olymp1299.79126634093,club,Stadion Olymp,"Strada Cicoarei, Iași 707515, Romania",Strada Cicoarei,Iași 707515,Romania,a,"5H47+G9 Iași, Romania",stadion-olymp.ro,+40 732 388 737,,47.1563086,27.5634651,No,Yes,Football pitch,4.4,-63,,19 Photos,https://lh5.googleusercontent.com/p/AF1QipMrylWFgo88b0qankr9uMPxIwLl9kv30IgDqVbv=w408-h306-k-no,Teren Fotbal,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/place/Stadion+Olymp/@47.1526246,27.5748252,14z/data=!4m9!1m3!2m2!1sclub+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb12912b1df1:0x45aa52760c403790!8m2!3d47.1563086!4d27.5634651?hl=en"
Quasar Dance1300.82590492761,club,Quasar Dance,"Bulevardul Ștefan cel Mare și Sfânt 10, Iași 700259, Romania",Bulevardul Ștefan cel Mare și Sfânt 10,Iași 700259,Romania,a,"5H7J+8G Iași, Romania",quasardance.ro,+40 741 966 387,,47.1633744,27.581273,Yes,Yes,Dance club,5,-34,,24+ Photos,https://lh5.googleusercontent.com/p/AF1QipOTAnbcNliaH4AXzy_LHqekLdX8uJrp5VHXNmM-=w408-h272-k-no,,4:30–8:30pm,4:30–8:30pm,4:30–8:30pm,4:30–8:30pm,5:30–8:30pm,Closed,Closed,"https://www.google.com/maps/place/Quasar+Dance/@47.1526246,27.5748252,14z/data=!4m9!1m3!2m2!1sclub+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafb7753f5bb57:0xf3697678659e00ba!8m2!3d47.1633744!4d27.581273?hl=en"
National Liberal Party1300.76737281062,club,National Liberal Party,"Șoseaua Națională 59, Iași 700238, Romania",Șoseaua Națională 59,Iași 700238,Romania,a,"5H2P+JQ Iași, Romania",pnliasi.ro,+40 232 233 984,,47.1515825,27.5869293,No,Yes,Political party,3.8,-17,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipPvMPKZGedpYY5lcf2vwwCEwiCtVow7yoFx9Yxo=w408-h306-k-no,Partidul Național Liberal,9am–5pm,9am–5pm,9am–5pm,9am–5pm,9am–5pm,10am–1pm,10am–1pm,"https://www.google.com/maps/place/National+Liberal+Party/@47.1526246,27.5748252,14z/data=!4m9!1m3!2m2!1sclub+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafba2085f5fdd:0xbb83da8958812088!8m2!3d47.1515825!4d27.5869293?hl=en"
AS Didi Junior Iasi - terenuri de fotbal cu gazon artificial și nocturnă1301.0994246002,club,AS Didi Junior Iasi - terenuri de fotbal cu gazon artificial și nocturnă,"Bulevardul Socola 110, Iași 700268, Romania",Bulevardul Socola 110,Iași 700268,Romania,a,"4HRX+VR Iași, Romania",facebook.com,+40 741 406 790,,47.1421324,27.599503,No,Yes,Football club,,,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipPUFYTDcMyrfhvNbQC8WwieNSd6R00UEYJGomqD=w408-h408-k-no,,2pm–12am,2pm–12am,2pm–12am,2pm–12am,2pm–12am,8am–12am,8am–12am,"https://www.google.com/maps/place/AS+Didi+Junior+Iasi+-+terenuri+de+fotbal+cu+gazon+artificial+%C8%99i+nocturn%C4%83/@47.1526246,27.5748252,14z/data=!4m9!1m3!2m2!1sclub+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e1!3m4!1s0x40cafbd5a42d8b73:0x3ed6a6eb3d5ae95e!8m2!3d47.1421324!4d27.599503?hl=en"
